#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
618000	-12492.131414358286	-12291.930616415206	-200.20079794307918	-12291.930616415206	3850.6738190920782	2.576651901371386	2549.464090034816	-159.94279085890008	0.31286265464285795	1.8703552549524968E-5	4.58065330638535E-11	0.33046349387387086	0.22333307701510774	0.2774969294871014	0.2158191078235973	0.2833508856741935
619000	-12494.359879685997	-12294.426351921273	-199.93352776472372	-12294.426351921273	4290.729063977507	2.8002052982935095	2805.246839250624	-156.93393826092787	0.3144618633910069	1.8251161136487463E-5	3.3619483851321014E-11	0.28430020812624407	0.22344267530537573	0.2773873311968334	0.2158191078235973	0.2833508856741935
620000	-12500.934346412694	-12301.87044003551	-199.06390637718468	-12301.87044003551	3934.6981793783784	2.8002052982935095	1711.3203679617004	-167.2691334234955	0.37088747038901543	1.9552824122138593E-5	4.82339289734428E-11	0.33067450964964495	0.22344267530537573	0.2773873311968334	0.2158191078235973	0.2833508856741935
621000	-12494.405600246668	-12293.08765010184	-201.3179501448294	-12293.08765010184	3856.261780259665	2.8002052982935095	1823.0874443747368	-168.2332064629465	0.39964061073815155	2.007052843243649E-5	7.596994856872555E-11	0.40632721791824417	0.22344267530537573	0.2773873311968334	0.2158191078235973	0.2833508856741935
622000	-12492.82996470186	-12291.038392029948	-201.79157267191056	-12291.038392029948	3669.0358557918894	2.8002052982935095	2735.1468613707775	-159.43169595492847	0.33586018326709866	2.011070883323328E-5	4.335686874604991E-11	0.31650631383177413	0.23467186110284938	0.27084504806417115	0.2158191078235973	0.2786639830093821
623000	-12498.930505076896	-12296.262611991735	-202.66789308516164	-12296.262611991735	3783.3422686876324	2.8002052982935095	1819.7179578404584	-170.23737643035312	0.24756261535867818	2.014474507055567E-5	1.812473524384009E-11	0.2062313281251112	0.2332791063044082	0.27084504806417115	0.2158191078235973	0.2800567378078233
624000	-12497.163635589479	-12294.86408576489	-202.29954982458926	-12294.86408576489	3682.0760070718243	2.8002052982935095	2760.974458959908	-160.19521869022702	0.2147289030148563	1.9571760612202832E-5	1.5786894356301003E-11	0.20322965701617426	0.2332791063044082	0.27084504806417115	0.2158191078235973	0.2800567378078233
625000	-12502.944825764454	-12299.11542951744	-203.82939624701405	-12299.11542951744	3607.514454738218	2.8002052982935095	1529.4410967921208	-174.6820437161978	0.20293908343351674	2.092544156327237E-5	1.4410257335422994E-11	0.18124705415480796	0.2332791063044082	0.27084504806417115	0.2158191078235973	0.2800567378078233
626000	-12490.208762955244	-12292.434723810466	-197.77403914477787	-12292.434723810466	3519.257810928973	2.8002052982935095	2196.018593707638	-161.3621420271442	0.2548161982952336	2.013004064865148E-5	1.9551471203282022E-11	0.21897723171149516	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
627000	-12490.78430718483	-12289.414650667382	-201.36965651744626	-12289.414650667382	3649.9170199742084	2.8002052982935095	2754.3096645403984	-159.43937856840557	0.19320040403855399	2.021328297955812E-5	1.5220299354768528E-11	0.1920238044469465	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
628000	-12496.675915654945	-12291.341211002522	-205.33470465242306	-12291.341211002522	3588.341962859934	2.8002052982935095	3190.7572787964673	-158.48096869146354	0.28358414930406456	1.8793867119189597E-5	2.8085685584998712E-11	0.27524081641195336	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
629000	-12503.107330472702	-12300.24181927382	-202.86551119888077	-12300.24181927382	3505.8121042704843	2.8002052982935095	2793.008595979113	-160.14164833868128	0.27874890691855303	2.0249487970583745E-5	3.667806775601717E-11	0.2817234167057901	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
630000	-12494.237502407997	-12295.3051229997	-198.93237940829675	-12295.3051229997	3345.0276032364814	2.8002052982935095	1733.8597850727144	-167.76923626357703	0.1728659400482815	1.9796116178895668E-5	1.5384353504990186E-11	0.19401997673471066	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
631000	-12500.377260368787	-12298.445079441039	-201.93218092774862	-12298.445079441039	3194.6962813308855	2.8002052982935095	1694.0185598638734	-170.92339134422625	0.2269773896547195	1.9184065039865473E-5	2.4764119794622848E-11	0.2532027158225327	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
632000	-12487.703471287581	-12286.01589569475	-201.6875755928299	-12286.01589569475	3307.5512973177324	2.8002052982935095	1880.4515776161675	-167.9653845056285	0.4084579123202059	2.0005659440941105E-5	9.098985829720284E-11	0.4292118980882269	0.24139681272824656	0.27084504806417115	0.2158191078235973	0.27193903138398495
633000	-12489.509288001902	-12290.502709954273	-199.00657804762923	-12290.502709954273	3482.123460827999	2.8002052982935095	2262.6432087078306	-161.56590890004708	0.3342531750424174	1.9772572241471707E-5	5.981651015757505E-11	0.3617129596816278	0.2365175066001556	0.27084504806417115	0.22069841395168827	0.27193903138398495
634000	-12485.788089103537	-12283.277482399148	-202.5106067043882	-12283.277482399148	3528.1645005286264	2.8002052982935095	2304.8537948553812	-164.83126594404038	0.2851483304378523	1.9267997428277576E-5	3.71684722940166E-11	0.2951593977625709	0.2365175066001556	0.27084504806417115	0.22069841395168827	0.27193903138398495
635000	-12488.683186824443	-12288.518140416949	-200.16504640749412	-12288.518140416949	3310.64792899911	2.4922721411902864	2093.4950815765046	-164.8217023975253	0.2821258807494637	2.0421385507236424E-5	2.5783434882201535E-11	0.25144203921277314	0.2365175066001556	0.27084504806417115	0.22069841395168827	0.27193903138398495
636000	-12493.50468858406	-12291.76936037838	-201.7353282056812	-12291.76936037838	4031.75665928329	2.4922721411902864	1962.2803411261027	-167.88839339812665	0.2544101193406909	1.9013087322871555E-5	2.636405159368203E-11	0.2594513238871282	0.2365175066001556	0.27084504806417115	0.22069841395168827	0.27193903138398495
637000	-12490.34530729704	-12291.198933174735	-199.14637412230516	-12291.198933174735	3829.1673220451344	2.4922721411902864	2034.076446071749	-164.63208353635477	0.23525846371776366	1.997285961396541E-5	1.9262434867588007E-11	0.21824301592479628	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
638000	-12489.426736952408	-12290.83655488604	-198.59018206636762	-12290.83655488604	3588.865056397985	2.4922721411902864	2371.4924760944446	-160.61431498000465	0.22133916216419328	1.9629800431648518E-5	2.2687855644471047E-11	0.2293322091215668	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
639000	-12490.279456053553	-12289.862119624833	-200.41733642872018	-12289.862119624833	3607.947689567858	2.4922721411902864	2467.3738140407486	-161.31133530051864	0.2502183439227298	2.0679174322710275E-5	2.8436512009531993E-11	0.2560096999251017	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
640000	-12493.451678461362	-12294.332647839507	-199.11903062185513	-12294.332647839507	3726.428555835139	2.4922721411902864	2159.4988024396366	-163.36791651203524	0.21876857318804335	1.970859508863858E-5	1.4232528128992678E-11	0.18752596683124048	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
641000	-12489.98892719032	-12289.373250055709	-200.61567713460957	-12289.373250055709	3826.1225172106783	2.815886917685118	2453.6012533078538	-161.38374597408475	0.28455820503736334	1.8237336569634676E-5	3.124570762582387E-11	0.2874304570791469	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
642000	-12501.960425620995	-12302.745019917547	-199.2154057034482	-12302.745019917547	3819.917554492313	2.4176258069436143	2182.3701390043657	-163.68399497451125	0.1368611099455252	1.9400296146552685E-5	6.681554605471388E-12	0.1306185636946972	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
643000	-12497.295049678978	-12296.98734607433	-200.30770360464922	-12296.98734607433	3840.95701216923	2.4176258069436143	2303.1991621213324	-163.0905861774961	0.21742477991884268	1.813960252352267E-5	2.174034884120708E-11	0.23595929453459216	0.24478263467020053	0.27084504806417115	0.21243328588164334	0.27193903138398495
644000	-12503.219115657357	-12300.842024386224	-202.37709127113385	-12300.842024386224	3562.8576215563107	2.6031098603642144	2862.7360008061037	-159.44477092405634	0.18376134049507578	1.9211012477447108E-5	1.4584183038206423E-11	0.19095327613897103	0.24478263467020053	0.27084504806417115	0.21624514068795964	0.26812717657766866
645000	-12495.361375838718	-12291.87880848535	-203.4825673533694	-12291.87880848535	3937.366623548219	2.6031098603642144	2677.0737134520173	-162.27316880942743	0.22476154434679307	1.9152100470536793E-5	1.6241091932948375E-11	0.20824351538401914	0.24478263467020053	0.27084504806417115	0.21624514068795964	0.26812717657766866
646000	-12491.754023822907	-12294.050872954658	-197.70315086824897	-12294.050872954658	3910.1066063045682	2.6031098603642144	2336.3285137363805	-159.97908295558267	0.2370979798684769	1.903225410218029E-5	2.7371718426547042E-11	0.25770868807097996	0.24478263467020053	0.27084504806417115	0.21624514068795964	0.26812717657766866
647000	-12501.615211851145	-12300.020831995704	-201.59437985544096	-12300.020831995704	4214.6270250390035	2.6031098603642144	2508.1315803663197	-161.62596878412177	0.345213030983896	1.8271915816106753E-5	5.668081780953281E-11	0.38320575640530896	0.24478263467020053	0.27084504806417115	0.21624514068795964	0.26812717657766866
648000	-12495.63801641063	-12295.836513620143	-199.801502790487	-12295.836513620143	4075.863105993585	2.6031098603642144	2428.4319754882376	-161.09494382185267	0.24220361817672517	1.9122547371795728E-5	2.0108357246918528E-11	0.225299848734113	0.23704965188847957	0.27084504806417115	0.21624514068795964	0.2758601593593896
649000	-12495.24620336923	-12294.450494383416	-200.79570898581392	-12294.450494383416	3995.841581916849	2.767535636300682	2373.1031146073906	-162.31631442420428	0.30927889069930686	1.9323761821486816E-5	5.3715191261763857E-11	0.35782302179102143	0.23704965188847957	0.27084504806417115	0.21624514068795964	0.2758601593593896
650000	-12492.968232184623	-12293.960822554225	-199.0074096303988	-12293.960822554225	3385.1356565834376	2.767535636300682	2336.5722714086937	-161.2357528188244	0.23366463858589123	2.055609357238548E-5	3.3535601390041626E-11	0.27140442867367104	0.23704965188847957	0.2650724532807186	0.22201773547141218	0.2758601593593896
651000	-12488.720745862314	-12288.515299770208	-200.2054460921055	-12288.515299770208	3135.853384018736	2.767535636300682	2330.4563207939073	-162.22018909437435	0.2972607679051085	1.9960586850047803E-5	4.624074864547695E-11	0.3292227717135798	0.23704965188847957	0.2650724532807186	0.22201773547141218	0.2758601593593896
652000	-12490.66944308448	-12289.050904501766	-201.61853858271334	-12289.050904501766	3119.779315701307	2.767535636300682	3018.021420258715	-156.54339720091343	0.28731309046310183	2.160992472260548E-5	5.0916799638864465E-11	0.327006154833015	0.23704965188847957	0.2650724532807186	0.22201773547141218	0.2758601593593896
653000	-12491.89570051345	-12294.615057175404	-197.28064333804588	-12294.615057175404	2954.964602511923	2.767535636300682	2129.9474750670156	-161.30865316361957	0.3169021841998311	2.2954060790254382E-5	4.3350807293813046E-11	0.2792915970365332	0.23704965188847957	0.2650724532807186	0.22201773547141218	0.2758601593593896
654000	-12487.92677186629	-12292.810157318649	-195.11661454764226	-12292.810157318649	2760.345591713719	2.767535636300682	2076.993955239135	-159.68738330010083	0.31978064456021504	2.3556134559839653E-5	4.784144819183831E-11	0.2946903957239028	0.23704965188847957	0.2650724532807186	0.22201773547141218	0.2758601593593896
655000	-12491.606414927703	-12291.289753558789	-200.31666136891388	-12291.289753558789	3498.2350389031903	2.854202679832125	2221.371931825784	-163.7825492616778	0.2192668243542692	2.0901257877061605E-5	2.9153087082264026E-11	0.254281380419675	0.23704965188847957	0.2650724532807186	0.21427892980312624	0.28359896502767556
656000	-12498.13932091978	-12302.411299333664	-195.72802158611546	-12302.411299333664	3297.5526527260154	2.854202679832125	2017.4960217994578	-160.6216284190298	0.38846318877299973	2.1794007247834123E-5	5.292163443345439E-11	0.3307688573190248	0.23704965188847957	0.2650724532807186	0.21427892980312624	0.28359896502767556
657000	-12503.10972269219	-12303.63815984224	-199.47156284994995	-12303.63815984224	3180.210264606965	2.854202679832125	2425.6448998687306	-160.50697769139353	0.2868474731041675	2.167131656958598E-5	3.511343157485385E-11	0.27549353443438745	0.23704965188847957	0.2650724532807186	0.21427892980312624	0.28359896502767556
658000	-12501.454364608886	-12300.943451250758	-200.5109133581281	-12300.943451250758	3564.0079770277757	2.854202679832125	2347.12148250358	-162.7823532922485	0.19499618309722128	2.0642386963207046E-5	1.9758020436476764E-11	0.21014533863263676	0.23704965188847957	0.28047149924859616	0.21427892980312624	0.268199919059798
659000	-12490.071159435904	-12293.307046662765	-196.76411277313903	-12293.307046662765	3573.157866371649	2.854202679832125	2265.500582881039	-159.5483170747813	0.26821096656440163	2.1026898067115738E-5	3.590240665140492E-11	0.268175890255459	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
660000	-12497.760970149298	-12300.7507190644	-197.01025108489947	-12300.7507190644	3756.1288454580217	2.854202679832125	2752.1891584886584	-154.64943402762592	0.2882108530107444	2.2138717522194042E-5	5.1391729892653954E-11	0.31968528473525293	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
661000	-12484.14074823457	-12290.267796799286	-193.87295143528385	-12290.267796799286	3306.1183485035353	2.854202679832125	2144.9699286626155	-157.5232956086877	0.36448188971433865	2.1899359564268355E-5	6.75804289388582E-11	0.357841408812396	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
662000	-12493.616351846124	-12300.031336949112	-193.5850148970118	-12300.031336949112	2919.632771725936	2.854202679832125	2078.860855251882	-157.67373389605788	0.43163868043313536	2.254792611713519E-5	8.884953726934336E-11	0.4164762732591794	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
663000	-12491.243940581446	-12293.37456314551	-197.86937743593674	-12293.37456314551	3275.825796755442	2.854202679832125	2253.329630095645	-160.43131734925154	0.35320872272698495	2.0688701259895312E-5	5.2050520775039425E-11	0.3499335434876217	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
664000	-12491.640889644907	-12291.03297998858	-200.60790965632592	-12291.03297998858	3736.9162992507004	2.854202679832125	2346.994719696623	-162.22697251807662	0.34455166023838923	2.0556366080271333E-5	6.026469524894526E-11	0.37008006278559996	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
665000	-12496.310778787783	-12298.287167480194	-198.0236113075906	-12298.287167480194	3631.9336620817853	2.854202679832125	2288.3122139604416	-160.4555521764726	0.295060071437461	1.974989446436224E-5	3.71972705268873E-11	0.29393657567128156	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
666000	-12486.131203763882	-12290.714200510825	-195.41700325305675	-12290.714200510825	3329.1863115175656	2.854202679832125	1778.8919407711273	-163.34670169652884	0.25904257164461103	2.119361892245978E-5	3.4372927552611156E-11	0.2678304956211699	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
667000	-12488.661948458604	-12290.002044594874	-198.65990386373127	-12290.002044594874	3835.0930089008266	2.854202679832125	2232.4267403578096	-161.7663538789165	0.2735493586864154	2.0453647866259378E-5	3.028680085071728E-11	0.256162237300208	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
668000	-12485.319339657082	-12287.217325568678	-198.1020140884047	-12287.217325568678	3729.4138007981633	2.854202679832125	2691.5869677339874	-156.192189619096	0.3313238407054715	2.1664461371333758E-5	5.7326008222464836E-11	0.32817779901419364	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
669000	-12499.107756404117	-12299.16003342823	-199.94772297588733	-12299.16003342823	3379.9856567201814	2.854202679832125	1777.6926140550258	-168.29258632691122	0.1746443708824259	2.104534882786588E-5	1.8296318630579305E-11	0.20273026135901034	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
670000	-12492.621888740272	-12289.306924351908	-203.314964388364	-12289.306924351908	3502.6278163163306	2.854202679832125	2863.5981938546674	-159.97429466612974	0.24821228157321143	2.0290661166876528E-5	2.6692693224926772E-11	0.25096774316617465	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
671000	-12492.905784031918	-12292.815878722895	-200.0899053090225	-12292.815878722895	3767.8814630075826	2.854202679832125	2215.006921296769	-163.80596036846873	0.1819360854824754	2.0106969314834497E-5	1.3756541308996487E-11	0.18033980002478142	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
672000	-12496.373005177411	-12296.332016592105	-200.04098858530557	-12296.332016592105	3596.086930948049	2.854202679832125	2287.2461263233636	-163.22452161911744	0.1414937719303511	1.9793558634599556E-5	8.128415424094463E-12	0.14428622697455026	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
673000	-12497.387313867217	-12296.365540955478	-201.0217729117403	-12296.365540955478	4086.2079707196663	2.854202679832125	2207.6246562917904	-164.5745978115409	0.2314248595795687	1.870613493236125E-5	1.7987817921791086E-11	0.21389866008849526	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
674000	-12486.968685457607	-12286.143717782355	-200.824967675252	-12286.143717782355	4630.145342914861	2.854202679832125	2575.21926043503	-160.02695630990888	0.3554713426891322	1.782329512179257E-5	4.5702483575969667E-11	0.3343311105659131	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
675000	-12485.581975992247	-12288.959702920245	-196.62227307200155	-12288.959702920245	3656.671701467081	2.854202679832125	2040.5030087101152	-161.42733529771814	0.34897556793368706	2.0299837997123082E-5	5.751014150080125E-11	0.3402318106749561	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
676000	-12491.190534375472	-12296.029248035587	-195.16128633988413	-12296.029248035587	3606.417292762545	2.854202679832125	1897.0467969051765	-161.50545213690805	0.3407872700672065	1.9997533143055137E-5	4.159296872002101E-11	0.30035034684196776	0.23704965188847957	0.268981146405189	0.2257692826465334	0.268199919059798
677000	-12492.738939761868	-12294.991959323246	-197.7469804386211	-12294.991959323246	3798.4244640610646	2.854202679832125	1900.627187432273	-164.14133284944836	0.3189039482607062	1.93236476758676E-5	3.696008787166572E-11	0.2972377276596163	0.23704965188847957	0.268981146405189	0.20880874220025566	0.2851604595060757
678000	-12495.892001019763	-12292.785057471097	-203.10694354866578	-12292.785057471097	3669.056550734449	2.6391629381547737	2766.19040848696	-160.47324598197628	0.3387336032071155	1.9138362943657484E-5	4.059796440526948E-11	0.3115388156982429	0.23704965188847957	0.28111995555166375	0.20974275367271955	0.2720876388871371
679000	-12498.789099400616	-12300.225326966764	-198.5637724338518	-12300.225326966764	3594.9996734411634	2.6391629381547737	2235.062654957807	-161.81779899558506	0.25153078656185307	1.964989159377856E-5	1.82515121149014E-11	0.20987101378271492	0.23704965188847957	0.28111995555166375	0.20974275367271955	0.2720876388871371
680000	-12499.100218038526	-12299.237814635315	-199.86240340321044	-12299.237814635315	3568.7625103926366	2.6391629381547737	2299.7603033878636	-162.44468317405162	0.25074907288760784	2.078299566876484E-5	2.2983062693366782E-11	0.2255788907112988	0.25499341958537974	0.2631761878547636	0.20974275367271955	0.2720876388871371
